Crash ID,Degree of crash - detailed,Reporting year,Year of crash,Month of crash,Day of week of crash,Two-hour intervals,Street of crash,Street type,Town,Route no.,School zone location,School zone active,Type of location,Latitude,Longitude,LGA,Urbanisation,Conurbation 1,Alignment,Street lighting,Road surface,Surface condition,Weather,Natural lighting,Signals operation,Other traffic control,Speed limit,Road classification,RUM - code,DCA - code,First impact type,Key TU type,Other TU type,No. of traffic units involved,No. killed,No. seriously injured,No. moderately injured,No. minor-other injured
1233180,4,2020,2020,7,2,0,132,31,45,126,0,1,10,-33.888108,151.195167,69,0,2,1,2,0,3,3,0,2,7,50,2,591,591,1,22,12,2,0,1,0,0
1233181,4,2020,2020,8,6,8,26,27,92,25,0,1,9,-33.983663,150.843186,13,0,2,0,0,0,0,0,3,0,7,70,1,4552,5151,8,5,40,1,0,1,0,0
1233182,4,2020,2020,7,6,10,15,31,30,34609,0,1,1,-30.092295,145.933699,51,2,1,1,2,0,0,0,0,0,7,50,0,368,368,9,5,28,2,0,1,0,0
1233186,2,2020,2020,8,5,5,57,31,532,30,0,1,9,-33.877615,151.204064,69,0,2,1,1,0,0,0,2,3,7,40,1,1945,1945,5,16,40,1,0,0,1,0
1233188,2,2020,2020,7,4,9,23,27,164,34609,0,1,1,-33.729092,150.876255,7,0,2,1,2,0,0,0,0,0,7,50,0,4026,4026,8,10,40,1,0,0,1,0
1233189,4,2020,2020,7,3,3,8,27,121,34609,0,1,1,-28.192817,153.528442,72,2,1,0,1,0,0,0,2,0,7,50,0,1192,1192,1,0,27,3,0,2,0,0
1233190,2,2020,2020,0,4,6,6,27,433,34609,0,1,9,-33.30368,149.117807,52,2,1,1,2,0,0,0,2,0,7,50,0,2852,2852,4,5,5,2,0,0,1,0
1233191,4,2020,2020,0,1,7,6,27,3,34609,0,1,1,-37.036368,149.830489,5,2,1,0,0,0,0,0,2,0,7,60,0,4552,5151,8,5,40,1,0,1,0,0
1233193,2,2020,2020,8,6,6,1104,14,94,962,0,1,3,-33.791093,150.809781,55,0,2,1,1,0,0,0,2,0,7,100,2,14295,14295,3,10,5,4,0,0,1,2
1233194,1,2020,2020,0,3,6,7,27,8,10,0,1,1,-36.853449,149.352268,65,1,0,0,0,0,0,0,2,0,7,100,1,83,83,5,16,40,1,0,0,0,1
1233195,2,2020,2020,7,0,11,1,10,47,34609,0,1,1,-28.842415,153.444572,2,2,1,0,2,0,0,0,0,0,7,50,0,2585,4009,1,5,5,3,0,0,1,0
1233196,2,2020,2020,8,3,6,5,1,133,34609,0,1,7,-33.923973,151.011322,15,0,2,1,1,0,0,0,2,0,0,50,0,6545,6545,4,30,0,2,0,0,1,0
1233197,2,2020,2020,0,6,4,2126,17,179,2149,0,1,9,-33.757897,150.716351,55,0,2,1,1,0,0,3,2,0,7,60,2,190,190,1,5,13,3,0,0,1,0
1233198,2,2020,2020,0,5,2,25,31,87,100,0,1,9,-34.478867,150.41786,78,2,1,1,2,0,0,0,0,0,9,50,2,340,340,9,5,28,2,0,0,1,0
1233200,4,2020,2020,7,1,9,17,27,24,34609,0,1,9,-34.014874,150.709383,12,0,2,1,1,0,0,0,3,0,15,80,0,2852,2852,4,30,0,2,0,1,0,0
1233201,4,2020,2020,8,2,11,1,27,6,34609,0,1,1,-32.110166,146.058662,51,1,0,1,0,2,0,0,0,0,7,100,0,945,945,5,10,40,1,0,1,0,1
1233202,2,2020,2020,8,6,6,1104,14,283,962,0,1,3,-33.826916,151.006446,54,0,2,0,0,0,0,0,2,0,7,90,2,2585,4009,8,5,40,1,0,0,1,0
1233203,2,2020,2020,8,4,11,16,10,67,22,0,1,9,-33.390151,151.345962,16,2,2,0,1,0,3,4,0,0,7,50,1,121,121,9,5,28,2,0,0,2,0
1233205,1,2020,2020,7,5,9,52,27,438,103,0,1,10,-33.863758,151.018539,21,0,2,1,3,0,0,0,3,3,7,50,1,14295,14295,3,30,0,2,0,0,0,1
1233206,1,2020,2020,0,6,6,1104,14,438,962,0,1,3,-33.843006,151.043122,21,0,2,0,3,0,0,0,2,0,7,70,2,14295,14295,3,10,0,2,0,0,0,1
1233207,2,2020,2020,0,3,8,205,27,147,415,0,1,9,-33.744262,151.150053,36,0,2,0,3,0,0,0,2,0,7,70,2,1282,1282,1,22,5,2,0,0,1,0
1233208,1,2020,2020,8,6,9,132,31,174,126,0,1,2,-33.888678,151.199057,69,0,2,1,3,0,0,0,0,0,7,50,2,1282,1282,1,0,5,2,0,0,0,1
1233209,1,2020,2020,6,6,3,105,17,251,136,0,1,9,-33.771161,150.938746,7,0,2,1,3,0,3,4,2,3,8,60,2,14295,14295,3,10,5,2,0,0,0,1
1233210,1,2020,2020,6,3,6,26,31,65,19,0,1,7,-33.805271,150.960954,21,0,2,1,3,0,0,0,2,0,0,50,1,301,301,4,5,5,2,0,0,0,1
1233211,1,2020,2020,6,2,6,234,27,4,217,0,1,1,-33.516446,151.028999,31,0,2,0,3,0,0,0,2,0,7,90,2,14295,14295,3,5,5,2,0,0,0,1
1233213,4,2020,2020,8,1,11,2261,17,44,2252,0,1,2,-35.214792,147.808849,75,1,0,0,3,0,0,0,0,0,7,110,2,2585,4009,8,9,40,1,0,1,0,0
1233215,2,2020,2020,8,1,7,169,27,137,54,0,1,2,-34.023172,151.054474,68,0,2,0,3,0,0,3,2,0,7,60,2,101,101,8,0,12,2,0,0,1,0
1233220,1,2020,2020,8,2,8,2261,17,523,2252,0,1,2,-33.926758,150.917882,41,0,2,1,3,0,0,0,3,0,7,60,2,14295,14295,3,0,13,2,0,0,0,1
1233224,1,2020,2020,8,2,9,25,27,82,61,0,1,10,-33.828195,151.199677,49,0,2,1,2,0,0,0,0,0,0,50,1,5929,5929,1,0,27,2,0,0,0,1
1233227,2,2020,2020,7,4,8,16,31,44,27,0,1,10,-33.970114,151.115741,25,0,2,0,1,0,0,0,2,2,7,60,1,3775,3775,0,5,5,3,0,0,2,0
1233231,4,2020,2020,6,5,3,308,14,83,311,0,1,3,-33.880842,150.840642,41,0,2,1,0,0,0,3,1,0,7,100,2,14295,14295,3,33,36,4,0,1,1,0
1233234,2,2020,2020,8,1,4,44,31,90,34609,0,1,7,-32.928054,151.746051,48,0,2,1,1,0,0,0,2,0,0,50,0,1945,1945,5,16,40,1,0,0,1,0
1233235,4,2020,2020,6,6,7,69,31,443,563,0,1,9,-33.90442,151.039124,15,0,2,1,1,0,0,0,2,2,7,70,2,2852,2852,4,0,19,2,0,1,0,0
1233240,4,2020,2020,8,4,9,230,27,173,284,0,1,2,-33.790268,151.129303,61,0,2,1,2,0,0,0,0,0,7,70,2,14295,14295,3,16,5,2,0,1,0,0
1233241,2,2020,2020,6,5,4,28,27,23,28,0,1,1,-32.78117,151.858898,57,1,0,1,0,0,3,4,2,0,7,100,1,941,941,1,5,5,2,0,0,2,0
1233242,2,2020,2020,8,6,7,24,1,133,34609,1,2,1,-33.924068,151.003344,15,0,2,1,0,0,0,0,2,0,7,40,0,2040,2040,9,5,28,2,0,0,1,0
1233243,1,2020,2020,6,6,8,100,27,109,799,1,0,10,-33.905784,151.135797,32,0,2,1,2,0,3,3,0,0,7,60,2,3775,3775,0,5,5,2,0,0,0,2
1233244,4,2020,2020,3,1,6,71,36,10,61,0,1,1,-34.450976,146.0322,28,1,0,1,0,0,0,0,2,0,7,100,2,83,83,5,30,40,1,0,1,0,0
1233245,1,2020,2020,8,0,4,225,17,76,180,0,1,1,-34.550267,150.371031,78,2,1,0,1,0,0,0,2,0,7,50,2,2040,2040,9,5,28,2,0,0,0,1
1233247,2,2020,2020,7,3,3,196,10,24,168,0,1,9,-33.963964,150.990919,15,0,2,1,1,0,0,0,2,0,0,60,2,9859,9859,1,5,13,3,0,0,1,0
1233250,2,2020,2020,8,2,7,74,23,30,260,0,1,9,-33.985686,151.147383,4,0,2,1,1,0,0,0,2,2,8,60,2,1945,1945,5,16,40,1,0,0,1,0
1233251,1,2020,2019,10,5,6,23,10,9,174,0,1,1,-32.947945,151.478993,17,1,0,0,0,0,0,0,2,0,7,90,2,1957,4009,8,9,40,1,0,0,0,1
1233254,2,2020,2020,0,5,3,157,17,9,158,0,1,10,-33.875286,146.628281,51,2,1,0,1,0,0,0,1,0,0,50,2,6545,6545,4,10,13,2,0,0,1,0
1233258,4,2020,2020,7,5,7,2126,17,107,2149,0,1,10,-33.883939,151.202184,69,0,2,1,0,0,3,4,2,3,7,50,2,312,312,2,15,40,1,0,1,0,0
1233260,1,2020,2019,5,3,7,56,31,57,34609,0,1,10,-32.823867,151.483502,17,2,1,1,0,0,0,0,2,0,0,50,0,6545,6545,4,5,5,2,0,0,0,1
1233261,2,2020,2020,6,2,0,829,27,125,770,1,0,9,-33.833771,151.127201,61,0,2,1,2,0,0,0,0,0,9,60,2,2585,777,8,5,40,1,0,0,1,1
1233262,2,2020,2020,4,3,4,2126,17,125,2149,0,1,1,-33.861469,151.076612,67,0,2,1,1,0,0,3,2,0,7,60,2,1981,1981,4,5,5,2,0,0,1,0
1233264,2,2020,2020,8,3,2,283,27,253,702,0,1,1,-33.968324,151.096781,25,0,2,1,2,0,0,0,0,0,7,60,2,9859,9859,8,5,40,1,0,0,1,0
1233265,2,2020,2020,8,0,8,21,27,148,60,0,1,10,-36.048682,146.938314,0,2,1,1,1,0,0,0,2,2,7,60,1,6545,6545,4,5,0,3,0,0,1,0
1233266,4,2020,2020,7,6,8,5,27,11,34609,0,1,1,-32.701321,151.619166,42,2,1,1,0,0,0,0,2,0,7,80,0,1220,1220,9,5,28,2,0,1,1,0
1233267,2,2020,2020,6,5,0,916,17,105,917,0,1,9,-32.715121,151.525129,42,2,1,0,2,0,0,0,0,2,7,60,2,4552,5151,8,5,40,1,0,0,1,0
1233268,4,2020,2020,8,6,10,478,17,50,480,0,1,9,-33.23631,151.561186,16,2,2,1,0,0,0,0,0,0,7,50,2,1220,1220,9,0,28,2,0,1,0,0
1233270,4,2020,2020,8,0,6,3371,17,117,3342,0,1,7,-28.185919,153.525273,72,2,1,1,1,0,0,0,2,0,15,60,2,623,623,3,30,19,2,0,1,0,0
1233274,2,2020,2020,6,1,4,829,27,309,770,1,2,9,-33.819373,151.116732,61,0,2,1,0,0,0,0,2,3,9,40,2,623,623,3,0,5,2,0,0,1,0
1233278,2,2020,2020,6,0,6,3,31,278,34609,0,1,1,-33.776809,151.053311,54,0,2,1,3,0,0,0,2,0,7,50,0,1981,1981,4,5,36,2,0,0,1,0
1233279,4,2020,2020,7,4,8,2261,17,26,2252,0,1,3,-34.102522,150.763403,13,0,2,1,0,0,0,0,2,0,7,110,2,1192,1192,1,8,2,2,0,1,0,0
1233281,4,2020,2020,7,3,10,80,31,204,187,0,1,1,-33.87732,151.128894,32,0,2,1,2,0,0,0,3,0,7,60,2,9859,9859,8,0,40,1,0,1,0,0
1233282,2,2020,2020,4,5,8,16,27,75,34609,0,1,7,-32.769596,151.649391,42,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,10,13,2,0,0,1,1
1233285,1,2020,2020,8,4,7,103,27,438,563,0,1,2,-33.844179,151.042783,21,0,2,1,1,0,0,0,2,0,7,70,2,1282,1282,1,5,5,2,0,0,0,1
1233287,2,2020,2020,8,2,5,8,1,43,34609,0,1,7,-33.216128,151.524631,16,2,2,1,1,0,0,0,2,0,0,50,0,6545,6545,4,22,0,2,0,0,1,0
1233288,4,2020,2020,0,2,6,193,27,59,34609,0,1,1,-34.334959,150.923354,80,0,2,1,0,0,0,0,2,0,7,50,0,1981,1981,4,0,19,2,0,1,0,0
1233292,1,2020,2020,8,3,2,132,31,174,126,1,0,10,-33.889674,151.206082,69,0,2,1,2,0,0,0,0,2,9,50,2,1220,1220,9,0,26,2,0,0,0,1
1233297,1,2020,2020,8,4,4,47,27,12,34609,0,1,7,-32.925827,151.785186,48,0,2,1,1,0,0,0,2,0,7,40,0,1089,1089,7,22,40,1,0,0,0,1
1233298,4,2020,2020,6,6,9,57,31,532,30,0,1,10,-33.878112,151.207535,69,0,2,1,2,0,0,0,0,2,7,40,1,1383,1383,1,5,19,2,0,1,0,0
1233299,2,2020,2020,8,6,7,3,31,175,34609,0,1,7,-33.76598,151.087226,54,0,2,1,1,0,0,0,2,0,0,50,0,6545,6545,4,0,27,2,0,0,1,0
1233300,4,2020,2020,0,2,6,95,27,42,605,0,1,2,-33.661634,151.316217,50,0,2,1,1,0,0,0,2,0,7,60,2,1945,1945,5,22,40,1,0,1,0,0
1233301,2,2020,2020,6,1,1,36,27,37,83,0,1,1,-29.435651,153.226868,18,1,0,1,2,0,0,0,0,0,7,100,1,9859,9859,8,5,40,1,0,0,1,0
1233303,2,2020,2020,8,0,6,2261,17,201,2252,0,1,3,-33.985948,150.856979,13,0,2,1,1,0,3,3,2,0,7,110,2,1391,1391,1,29,5,2,0,0,1,0
1233309,4,2020,2020,8,5,4,19,31,316,34609,0,1,7,-31.430872,152.917138,56,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,5,27,2,0,1,0,0
1233312,2,2020,2020,8,6,7,49,31,83,34609,1,2,1,-29.724876,152.930755,18,2,1,0,0,0,0,0,2,0,7,40,0,14295,14295,3,21,5,2,0,0,1,0
1233313,2,2020,2020,8,2,5,330,23,293,112,0,1,2,-33.942665,151.239792,59,0,2,1,0,0,3,3,2,0,7,60,2,387,387,1,22,13,2,0,0,1,0
1233314,1,2020,2020,8,5,6,143,31,90,181,0,1,10,-33.889322,151.233014,81,0,2,0,1,0,0,0,2,2,7,50,2,1192,1192,1,5,27,2,0,0,0,1
1233315,2,2020,2020,8,3,5,4,27,7,5,0,1,1,-35.663024,147.929849,66,1,0,0,0,0,0,0,2,0,7,100,1,782,957,5,16,40,1,0,0,1,0
1233317,1,2020,2020,8,5,11,2,10,44,34609,0,1,1,-33.211449,151.497766,16,2,2,1,2,0,0,0,0,0,7,50,0,9859,9859,8,5,40,1,0,0,0,1
1233320,4,2020,2020,8,5,7,232,36,39,331,0,1,10,-34.029955,150.752863,12,0,2,1,1,0,0,0,2,2,8,80,2,14295,14295,3,9,5,2,0,1,0,0
1233324,2,2020,2020,8,4,7,11,27,104,34,0,1,10,-33.83856,151.213839,49,0,2,1,1,0,3,3,2,0,0,50,1,1850,985,5,15,40,1,0,0,1,0
1233325,2,2020,2020,0,3,7,3,31,98,34609,0,1,1,-30.992249,150.23616,51,2,1,1,3,0,0,6,2,0,7,50,0,4026,4026,8,0,40,1,0,0,1,0
1233329,2,2020,2020,8,0,8,330,23,54,233,0,1,10,-33.901509,151.222561,69,0,2,1,2,0,0,0,3,2,7,60,2,14295,14295,3,10,13,2,0,0,1,0
1233330,2,2020,2020,8,0,6,2,31,68,19,0,1,1,-34.845949,148.914615,82,2,1,1,3,0,0,0,2,0,7,50,1,941,941,1,10,13,2,0,0,1,0
1233332,2,2020,2020,8,3,8,169,31,83,34609,0,1,10,-30.11842,153.192195,19,2,1,0,1,0,0,0,2,0,0,60,0,4552,985,8,5,40,1,0,0,1,0
1233333,4,2020,2020,8,1,5,84,27,60,32,0,1,1,-33.831755,151.141923,51,0,2,1,1,0,0,3,2,0,7,60,1,1282,1282,1,10,18,2,0,1,0,0
1233334,1,2020,2020,8,0,8,74,23,30,260,0,1,9,-33.985836,151.147361,4,0,2,1,3,0,0,0,0,2,7,60,2,5929,5929,1,0,5,2,0,0,0,1
1233335,2,2020,2020,8,4,6,9,31,39,34609,1,0,2,-33.761698,150.931497,7,0,2,1,3,0,0,0,2,0,7,50,0,4026,4026,8,5,40,1,0,0,1,0
1233339,2,2020,2020,8,6,9,6,27,52,34609,0,1,7,-33.706903,150.919454,7,0,2,1,2,0,0,0,0,0,0,50,0,6545,6545,4,5,13,2,0,0,1,0
1233343,1,2020,2020,8,4,6,31,27,50,34609,0,1,9,-33.513809,151.336228,16,2,2,1,1,0,0,0,2,0,9,50,0,2040,2040,9,5,28,2,0,0,0,1
1233351,2,2020,2020,8,3,11,2,27,21,34609,0,1,9,-33.61725,150.720466,29,2,2,0,0,0,0,0,0,0,7,80,0,4552,5151,8,5,40,1,0,0,1,0
1233353,2,2020,2020,0,1,3,330,23,6,233,0,1,9,-33.984829,151.235246,59,0,2,1,1,0,0,0,2,0,0,50,1,623,623,3,22,5,2,0,0,1,0
1233362,1,2020,2020,6,1,8,2,27,210,34609,0,1,7,-34.038558,151.097715,68,0,2,1,2,0,3,4,0,0,0,50,0,6545,6545,4,30,5,2,0,0,0,1
1233365,2,2020,2020,0,1,3,9,31,157,34609,0,1,1,-33.807643,151.012794,54,0,2,1,1,0,0,0,1,0,7,50,0,323,323,1,9,5,2,0,0,1,0
1233366,4,2020,2020,8,3,7,2,27,98,34609,0,1,9,-33.750682,151.078115,31,0,2,1,1,0,0,0,2,0,7,60,0,1850,985,5,16,40,1,0,1,0,0
1233373,4,2020,2020,8,4,7,11,27,309,34609,0,1,9,-33.811716,151.113284,61,0,2,1,0,0,0,0,2,0,0,50,0,2852,2852,4,5,19,2,0,1,0,0
1233375,4,2020,2020,0,3,4,9,10,11,29,0,1,1,-32.923417,151.678992,48,0,2,0,1,0,0,0,2,0,7,60,1,3775,3775,0,5,13,2,0,2,2,0
1233377,4,2020,2020,8,1,7,334,17,4,308,0,1,1,-31.445244,152.450827,56,1,0,0,0,0,0,0,2,0,7,100,2,4552,5151,8,0,40,1,0,3,1,0
1233380,4,2020,2020,8,3,9,34,31,111,34609,0,1,1,-33.917513,151.255041,59,0,2,1,2,0,0,0,0,0,7,50,0,1945,1945,5,22,40,1,0,1,0,0
1233383,2,2020,2020,8,4,6,11,1,609,136,0,1,2,-33.775772,150.920979,7,0,2,1,1,0,3,6,2,0,7,60,2,3775,3775,0,33,5,2,0,0,1,0
1233384,2,2020,2020,8,0,5,916,17,6,917,0,1,1,-29.688055,151.760912,51,1,0,1,0,0,0,0,2,0,7,100,2,945,945,5,10,40,1,0,0,1,0
1233392,2,2020,2020,8,1,6,478,17,22,480,0,1,10,-33.335384,151.503013,16,2,2,0,0,0,0,0,2,0,7,50,2,591,591,1,22,5,2,0,0,1,0
1233393,2,2020,2020,8,2,9,74,27,609,48,0,1,2,-33.77594,150.895816,7,0,2,1,2,0,0,0,0,0,7,60,1,190,190,1,5,13,2,0,0,1,0
1233398,2,2020,2020,6,5,7,3,18,169,34609,0,1,9,-33.592222,150.724118,29,2,2,1,3,0,0,0,2,0,15,60,0,2852,2852,4,30,13,2,0,0,1,0
1233401,1,2020,2020,6,0,9,132,31,174,126,0,1,10,-33.889952,151.207908,69,0,2,1,3,0,0,0,0,2,7,50,2,14295,14295,3,5,5,2,0,0,0,2
1233402,1,2020,2020,8,4,3,1104,14,323,962,0,1,3,-33.802033,150.885237,7,0,2,1,3,0,0,0,2,0,7,100,2,14295,14295,3,5,12,6,0,0,0,1
1233404,2,2020,2020,6,2,8,16,27,433,34609,0,1,10,-33.291448,149.091962,52,2,1,1,3,0,0,0,2,0,0,50,0,6545,6545,4,5,5,2,0,0,1,0
1233406,1,2020,2020,8,4,4,175,27,24,220,0,1,10,-33.728178,150.923534,7,0,2,0,3,0,0,0,2,2,7,70,2,14295,14295,3,0,5,2,0,0,0,1
1233407,1,2020,2020,8,4,7,97,31,363,92,0,1,0,-33.814528,150.997742,54,0,2,1,3,0,0,0,2,0,7,60,1,4026,4026,8,5,40,2,0,0,0,1
1233408,4,2020,2020,6,4,6,67,27,157,55,0,1,9,-34.014069,151.104685,68,0,2,0,3,0,0,0,2,2,9,70,2,2852,2852,4,10,10,2,0,1,0,0
1233409,1,2020,2020,6,4,7,17,2,74,34609,0,1,10,-34.024459,150.770642,12,0,2,1,3,0,0,0,2,2,7,60,0,14295,14295,3,5,5,2,0,0,0,1
1233414,1,2020,2020,8,3,6,12,31,24,34609,1,0,9,-33.965375,151.245976,59,0,2,1,3,0,0,0,2,0,7,50,0,14295,14295,3,5,5,2,0,0,0,1
1233424,2,2020,2020,6,4,9,1,27,32,34609,0,1,1,-32.194105,150.241766,73,1,0,1,3,2,0,0,0,0,7,100,0,9859,9859,8,0,40,1,0,0,1,0
1233427,2,2020,2020,8,5,9,109,27,460,106,1,0,9,-33.834939,150.981947,21,0,2,1,3,0,3,4,0,0,0,60,1,1669,1669,3,5,19,2,0,0,1,0
1233437,4,2020,2020,8,5,6,37,31,273,87,0,1,1,-34.433146,150.898283,80,0,2,1,1,0,0,0,2,0,7,60,2,387,387,1,22,5,2,0,1,0,0
1233438,4,2020,2020,8,5,4,3371,17,6,3342,0,1,1,-29.391589,153.239951,18,2,1,1,0,0,0,0,2,0,7,80,2,3775,3775,0,9,0,3,0,2,0,1
1233439,4,2020,2020,8,2,11,3371,17,85,3342,0,1,9,-33.733539,151.127998,36,0,2,0,2,0,0,0,0,2,7,60,2,3775,3775,0,5,36,2,0,1,0,0
1233441,2,2020,2020,8,1,7,866,17,94,793,1,2,10,-33.883563,150.923906,24,0,2,1,1,0,3,4,2,2,7,40,2,14295,14295,3,5,0,3,0,0,1,1
1233442,4,2020,2020,7,6,10,1,27,15,34609,0,1,1,-31.751006,150.894372,73,1,0,0,0,2,0,0,3,0,7,100,0,1850,1463,5,10,40,1,0,1,0,0
1233448,2,2020,2020,4,5,8,13,10,75,34609,0,1,9,-32.790666,151.636459,42,2,1,1,1,0,0,0,2,0,7,60,0,3775,3775,0,10,10,2,0,0,1,0
1233451,2,2020,2020,8,4,7,6,27,187,34609,1,2,1,-33.78647,150.991608,54,0,2,1,1,0,0,0,2,0,7,40,0,14295,14295,3,0,5,3,0,0,1,0
1233452,2,2020,2020,8,2,5,1,27,23,34609,0,1,1,-35.616071,150.215807,23,1,0,1,0,2,0,0,2,0,7,100,0,9859,9859,8,16,40,1,0,0,1,0
1233456,4,2020,2020,7,2,6,25,31,127,30,0,1,1,-33.888598,151.158882,32,0,2,1,0,0,0,0,2,0,7,60,1,1981,1981,4,5,19,2,0,1,1,0
1233458,1,2020,2020,8,5,5,59,27,19,53,0,1,7,-34.078583,150.783985,13,0,2,1,1,0,0,0,2,0,0,60,2,6545,6545,4,5,27,2,0,0,0,1
1233460,4,2020,2020,0,3,1,2126,17,136,2149,0,1,1,-33.860389,151.074016,67,0,2,1,2,0,0,0,0,0,7,60,2,14295,14295,3,5,5,2,0,1,3,0
1233462,4,2020,2020,6,5,3,9,27,72,34,0,1,9,-33.833421,151.228144,49,0,2,1,1,0,3,4,2,0,7,50,1,2040,2040,9,5,28,2,0,1,0,0
1233463,2,2020,2020,8,6,4,1,31,106,34609,0,1,9,-33.913628,151.083416,15,0,2,1,1,0,0,0,2,0,7,40,0,5929,5929,1,10,5,2,0,0,2,0
1233465,1,2020,2020,3,1,9,115,27,73,46,0,1,2,-34.190299,150.630501,79,2,2,0,0,0,3,4,0,0,7,80,2,418,714,5,0,40,1,0,0,0,1
1233469,4,2020,2020,8,4,10,193,27,438,34609,0,1,1,-33.859433,151.028348,21,0,2,1,2,0,3,4,0,0,7,60,0,9859,9859,1,5,41,3,0,1,0,0
1233471,1,2020,2020,6,2,8,19,27,29,34609,0,1,1,-32.879041,151.69635,48,0,2,1,1,0,0,0,3,0,7,50,0,3775,3775,0,16,13,2,0,0,0,1
1233472,2,2020,2020,8,5,7,512,27,42,34609,0,1,1,-34.039339,151.164024,68,0,2,0,0,0,0,0,2,0,7,50,0,1981,1981,4,22,13,2,0,0,1,0
1233474,2,2020,2020,8,0,7,191,17,562,189,0,1,7,-32.24142,148.622226,22,2,1,1,0,0,0,0,2,0,0,60,2,6545,6545,4,0,19,2,0,0,1,0
1233476,2,2020,2020,6,2,6,127,27,135,103,0,1,9,-32.904463,151.745717,48,0,2,1,1,0,0,0,2,2,7,60,1,14295,14295,3,5,5,3,0,0,1,0
1233478,2,2020,2020,8,5,8,103,36,2,157,0,1,1,-28.917614,153.011195,60,1,0,1,0,0,0,0,2,0,7,100,2,3775,3775,0,5,13,2,0,0,1,0
1233480,1,2020,2020,8,1,7,103,36,13,157,0,1,2,-28.621258,153.003849,51,2,1,1,1,0,0,0,2,0,7,50,2,2040,2040,9,33,28,2,0,0,0,1
1233481,2,2020,2020,7,2,8,1,27,17,34609,0,1,1,-31.951041,152.459138,43,2,1,0,1,2,0,0,2,0,7,50,0,1850,1463,5,16,40,1,0,0,1,0
1233482,4,2020,2020,8,4,3,110,27,113,48,0,1,2,-34.330543,150.877408,80,0,2,1,0,0,3,0,2,0,7,100,2,14295,14295,3,30,0,2,0,1,0,0
1233487,4,2020,2020,6,4,9,95,31,346,59,0,1,9,-33.869957,151.069229,67,0,2,1,2,0,0,0,0,0,15,50,1,6545,6545,4,5,12,2,0,2,2,0
1233489,1,2020,2020,8,4,3,3,31,38,34609,0,1,9,-33.940956,151.065292,15,0,2,1,1,0,0,0,2,0,7,50,0,6545,6545,4,0,5,2,0,0,0,1
1233492,2,2020,2020,0,5,11,3371,17,13,3342,0,1,1,-29.125719,153.324187,60,2,1,0,0,0,0,0,0,0,7,80,2,4552,5151,8,9,40,2,0,0,1,0
1233494,1,2020,2020,8,5,10,117,1,210,121,0,1,10,-34.038741,151.091338,68,0,2,1,2,0,0,0,0,2,9,60,1,6545,6545,4,5,36,3,0,0,0,3
1233497,4,2020,2020,8,6,4,90,31,123,165,0,1,10,-33.903932,151.214319,59,0,2,1,1,0,0,0,2,2,7,60,2,5929,5929,1,30,0,2,0,1,0,0
1233499,2,2020,2020,6,6,7,1,7,39,34609,0,1,1,-32.87701,151.657902,48,0,2,0,1,0,3,4,2,0,7,50,0,1957,4009,8,30,40,1,0,0,1,0
1233502,2,2020,2020,8,2,10,95,31,135,34609,1,0,1,-32.89519,151.745131,48,0,2,1,2,0,0,0,0,0,7,50,0,4026,4026,1,5,25,2,0,0,1,0
1233504,1,2020,2020,0,1,6,45,27,134,40,1,0,9,-33.674578,150.870716,7,0,2,1,0,0,0,0,2,0,7,50,2,312,312,2,8,40,1,0,0,0,1
1233508,2,2020,2020,8,5,11,119,31,173,34,0,1,2,-33.874229,151.21528,69,0,2,1,2,0,0,0,0,0,7,50,1,9859,9859,8,5,40,1,0,0,1,0
1233510,4,2020,2020,8,4,6,330,23,24,39,0,1,10,-33.972962,151.242932,59,0,2,0,0,0,0,0,2,0,15,60,1,623,623,3,22,5,2,0,1,0,0
1233512,2,2020,2020,8,3,11,55,27,38,117,0,1,2,-32.93739,151.689472,48,0,2,0,2,0,0,0,0,0,7,70,2,1957,4009,1,5,13,2,0,0,1,0
1233513,2,2020,2020,8,1,8,2126,17,438,2149,0,1,1,-33.836684,151.024736,21,0,2,1,1,0,0,0,2,0,7,60,2,14295,14295,3,5,0,5,0,0,1,0
1233517,2,2020,2020,8,3,0,9,31,67,34609,0,1,7,-33.890575,151.013214,15,0,2,1,0,0,0,0,0,0,0,50,0,5929,5929,1,10,5,2,0,0,1,0
1233518,2,2020,2020,8,5,10,2126,17,346,2149,0,1,9,-33.866997,151.09526,14,0,2,1,2,0,0,0,0,2,7,60,2,1109,787,1,30,5,3,0,0,2,0
1233521,2,2020,2020,8,2,5,1,31,47,34609,0,1,1,-33.779151,151.276887,50,0,2,1,1,0,0,0,2,0,7,50,0,3775,3775,0,5,27,2,0,0,1,0
1233523,2,2020,2020,8,4,2,39,22,65,34609,0,1,1,-33.394712,151.403242,16,2,2,0,0,0,0,0,1,0,7,60,0,3775,3775,0,0,5,2,0,0,1,0
1233524,2,2020,2020,8,2,9,103,27,62,256,0,1,2,-34.079415,150.808621,13,0,2,1,2,0,0,0,0,0,7,80,2,1282,1282,1,5,19,2,0,0,1,0
1233526,2,2020,2020,0,5,4,92,27,129,244,1,2,10,-33.895616,151.107284,15,0,2,1,1,0,0,0,2,0,7,40,2,5929,5929,1,5,5,2,0,0,1,0
